datetime,date,time,temp,weather,wind,wind_direction,humidity,pressure,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
2021-03-16 20:00:00,2021-03-16,20:00,27.0,Passing clouds.,17,150.0,74.0,1009.0,2,460.63,0.05,30.85,26.82,27.9,14.93,29.11,4.69
2021-03-16 21:00:00,2021-03-16,21:00,27.0,Passing clouds.,13,140.0,74.0,1009.0,2,494.0,0.19,34.27,19.49,32.42,16.9,31.96,5.26
2021-03-16 22:00:00,2021-03-16,22:00,27.0,Passing clouds.,13,140.0,70.0,1010.0,2,534.06,0.73,38.39,11.44,37.67,18.77,34.89,5.83
2021-03-16 23:00:00,2021-03-16,23:00,26.0,Passing clouds.,13,170.0,79.0,1010.0,3,587.46,2.52,42.16,4.69,44.35,20.92,38.09,6.4
2021-03-17 00:00:00,2021-03-17,00:00,26.0,Passing clouds.,11,160.0,79.0,1010.0,4,734.33,8.16,43.18,3.26,52.45,25.59,44.56,7.85
2021-03-17 01:00:00,2021-03-17,01:00,26.0,Passing clouds.,9,160.0,79.0,1010.0,4,867.84,15.65,38.39,14.13,53.88,27.52,47.4,8.87
2021-03-17 02:00:00,2021-03-17,02:00,26.0,Passing clouds.,9,160.0,79.0,1009.0,3,854.49,15.2,36.33,26.46,49.59,24.29,43.23,8.61
2021-03-17 03:00:00,2021-03-17,03:00,26.0,Passing clouds.,9,160.0,79.0,1009.0,3,700.95,8.94,33.93,47.21,41.96,19.6,36.24,7.16
2021-03-17 04:00:00,2021-03-17,04:00,25.0,Passing clouds.,9,170.0,83.0,1009.0,2,554.09,3.74,27.76,75.1,33.85,15.79,29.03,5.57
2021-03-17 05:00:00,2021-03-17,05:00,25.0,Passing clouds.,7,130.0,83.0,1009.0,2,514.03,1.87,25.71,90.12,32.9,14.24,25.19,5.07
2021-03-17 06:00:00,2021-03-17,06:00,25.0,Scattered clouds.,11,130.0,83.0,1010.0,2,500.68,0.87,25.02,92.98,31.95,12.83,22.84,4.81
2021-03-17 07:00:00,2021-03-17,07:00,26.0,Partly sunny.,9,130.0,79.0,1010.0,2,507.36,0.81,24.68,92.98,31.95,13.02,22.55,4.81
2021-03-17 08:00:00,2021-03-17,08:00,27.0,Partly sunny.,13,120.0,74.0,1011.0,2,507.36,0.85,23.99,91.55,31.47,12.57,21.59,4.94
2021-03-17 09:00:00,2021-03-17,09:00,28.0,Partly sunny.,11,140.0,70.0,1011.0,2,487.33,0.75,21.59,82.97,27.42,10.86,19.02,4.69
2021-03-17 10:00:00,2021-03-17,10:00,,,,,,,2,614.17,1.03,30.85,56.51,34.33,12.46,21.02,6.46
2021-03-17 11:00:00,2021-03-17,11:00,31.0,Scattered clouds.,7,0.0,52.0,1011.0,2,761.03,0.36,38.39,30.4,38.62,15.7,26.43,8.36
2021-03-17 12:00:00,2021-03-17,12:00,32.0,Passing clouds.,7,0.0,46.0,1009.0,2,774.38,0.2,38.04,19.49,36.24,18.29,31.22,8.87
2021-03-17 13:00:00,2021-03-17,13:00,32.0,Scattered clouds.,4,0.0,46.0,1009.0,2,747.68,0.47,38.39,14.66,32.9,19.71,34.03,8.36
2021-03-17 14:00:00,2021-03-17,14:00,33.0,Partly sunny.,7,0.0,46.0,1007.0,2,720.98,0.8,38.73,11.18,32.42,19.99,34.7,7.66
2021-03-17 15:00:00,2021-03-17,15:00,32.0,Scattered clouds.,17,170.0,55.0,1007.0,3,734.33,1.19,39.07,8.67,33.85,20.9,36.06,7.35
2021-03-17 16:00:00,2021-03-17,16:00,31.0,Passing clouds.,17,180.0,55.0,1007.0,3,714.3,1.3,37.7,7.96,33.38,20.19,35.1,6.59
2021-03-17 17:00:00,2021-03-17,17:00,30.0,Passing clouds.,19,180.0,62.0,1007.0,2,607.49,0.66,33.93,11.8,29.8,16.46,29.53,4.88
2021-03-17 18:00:00,2021-03-17,18:00,28.0,Passing clouds.,17,180.0,70.0,1007.0,2,520.71,0.27,31.19,17.17,27.18,15.04,26.11,4.05
2021-03-17 19:00:00,2021-03-17,19:00,28.0,Passing clouds.,17,170.0,70.0,1008.0,2,494.0,0.21,31.19,18.42,27.42,15.76,26.21,4.02
2021-03-17 20:00:00,2021-03-17,20:00,27.0,Passing clouds.,15,140.0,74.0,1009.0,2,507.36,0.43,33.59,14.13,30.99,17.84,29.33,4.56
2021-03-17 21:00:00,2021-03-17,21:00,27.0,Passing clouds.,15,130.0,79.0,1009.0,2,534.06,1.13,35.3,8.49,34.81,19.2,31.76,5.0
2021-03-17 22:00:00,2021-03-17,22:00,26.0,Passing clouds.,17,140.0,79.0,1009.0,3,560.76,3.35,35.64,3.31,39.58,20.02,33.24,5.45
2021-03-17 23:00:00,2021-03-17,23:00,26.0,Passing clouds.,15,140.0,84.0,1010.0,3,614.17,9.05,34.27,0.6,46.25,21.52,35.35,6.33
2021-03-18 00:00:00,2021-03-18,00:00,26.0,Passing clouds.,15,140.0,84.0,1009.0,4,787.74,18.77,32.9,1.2,55.31,26.58,41.8,8.36
2021-03-18 01:00:00,2021-03-18,01:00,26.0,Passing clouds.,11,140.0,84.0,1009.0,4,921.25,19.89,35.64,6.08,53.41,26.55,41.8,8.99
2021-03-18 02:00:00,2021-03-18,02:00,26.0,Passing clouds.,13,140.0,84.0,1008.0,3,907.9,17.66,35.99,16.27,50.07,23.17,38.35,9.37
2021-03-18 03:00:00,2021-03-18,03:00,26.0,Passing clouds.,11,130.0,84.0,1008.0,3,794.41,12.29,36.33,42.56,47.68,20.74,35.57,8.74
2021-03-18 04:00:00,2021-03-18,04:00,26.0,Passing clouds.,6,0.0,84.0,1008.0,2,587.46,1.26,32.56,52.93,33.85,13.37,23.28,5.89
2021-03-18 05:00:00,2021-03-18,05:00,26.0,Passing clouds.,7,140.0,84.0,1008.0,1,507.36,0.62,25.71,56.51,28.37,9.75,17.21,4.69
2021-03-18 06:00:00,2021-03-18,06:00,26.0,Passing clouds.,6,0.0,84.0,1009.0,1,467.3,0.39,21.76,60.08,23.84,8.17,14.71,3.99
2021-03-18 07:00:00,2021-03-18,07:00,26.0,Sunny.,11,140.0,84.0,1009.0,1,447.27,0.55,19.88,59.37,21.94,7.59,13.59,3.74
2021-03-18 08:00:00,2021-03-18,08:00,28.0,Passing clouds.,13,120.0,74.0,1009.0,1,447.27,0.56,20.05,52.21,21.94,7.57,13.32,3.77
2021-03-18 09:00:00,2021-03-18,09:00,30.0,Passing clouds.,13,150.0,62.0,1010.0,1,453.95,0.64,19.54,42.56,20.5,7.32,12.86,3.61
2021-03-18 10:00:00,2021-03-18,10:00,31.0,Scattered clouds.,11,160.0,59.0,1010.0,1,520.71,1.7,22.62,32.9,23.37,8.8,15.0,4.18
2021-03-18 11:00:00,2021-03-18,11:00,31.0,Partly sunny.,7,180.0,59.0,1009.0,2,600.82,1.05,28.1,25.75,25.27,11.2,18.55,5.0
2021-03-18 12:00:00,2021-03-18,12:00,32.0,Partly sunny.,9,170.0,55.0,1009.0,2,634.19,0.12,30.5,21.64,25.75,13.56,21.94,5.76
2021-03-18 13:00:00,2021-03-18,13:00,32.0,Partly sunny.,19,190.0,59.0,1008.0,2,640.87,0.1,31.87,22.89,25.51,15.8,25.59,5.89
2021-03-18 14:00:00,2021-03-18,14:00,32.0,Partly sunny.,20,180.0,55.0,1007.0,2,627.52,0.04,32.56,27.18,25.51,17.77,28.88,5.64
2021-03-18 15:00:00,2021-03-18,15:00,32.0,Scattered clouds.,15,170.0,55.0,1007.0,3,620.84,0.02,33.24,30.76,26.46,20.92,33.0,5.51
2021-03-18 16:00:00,2021-03-18,16:00,31.0,Scattered clouds.,20,150.0,55.0,1007.0,3,607.49,0.02,33.93,31.47,26.94,22.46,34.66,5.07
2021-03-18 17:00:00,2021-03-18,17:00,30.0,Scattered clouds.,17,160.0,62.0,1007.0,3,560.76,0.02,33.59,31.11,26.7,20.7,31.69,4.24
2021-03-18 18:00:00,2021-03-18,18:00,29.0,Scattered clouds.,11,160.0,66.0,1008.0,2,520.71,0.03,33.24,30.04,27.66,19.29,29.2,3.99
2021-03-18 19:00:00,2021-03-18,19:00,28.0,Passing clouds.,13,160.0,74.0,1008.0,3,540.73,0.1,37.01,23.25,32.9,20.74,31.15,4.62
2021-03-18 20:00:00,2021-03-18,20:00,28.0,Passing clouds.,13,160.0,74.0,1009.0,3,587.46,0.38,40.1,14.66,38.15,23.34,35.14,5.38
2021-03-18 21:00:00,2021-03-18,21:00,27.0,Passing clouds.,13,140.0,79.0,1009.0,3,600.82,0.84,39.07,9.92,38.62,23.96,36.47,5.57
2021-03-18 22:00:00,2021-03-18,22:00,27.0,Passing clouds.,15,140.0,79.0,1010.0,3,614.17,1.68,38.73,6.35,39.58,23.82,36.49,5.64
2021-03-18 23:00:00,2021-03-18,23:00,27.0,Passing clouds.,13,130.0,84.0,1010.0,4,680.92,6.09,40.44,1.52,47.68,25.87,39.24,6.46
2021-03-19 00:00:00,2021-03-19,00:00,27.0,Passing clouds.,13,140.0,84.0,1010.0,4,907.9,19.89,38.73,1.48,61.04,33.43,49.31,8.74
2021-03-19 01:00:00,2021-03-19,01:00,27.0,Passing clouds.,11,140.0,84.0,1009.0,4,1161.58,29.5,38.39,9.84,66.76,36.95,53.61,10.01
2021-03-19 02:00:00,2021-03-19,02:00,27.0,Passing clouds.,13,140.0,84.0,1009.0,4,1161.58,25.03,41.47,23.96,62.94,33.05,49.47,10.39
2021-03-19 03:00:00,2021-03-19,03:00,26.0,Passing clouds.,9,140.0,89.0,1008.0,4,961.3,12.96,41.47,67.23,54.84,28.34,44.03,9.37
2021-03-19 04:00:00,2021-03-19,04:00,26.0,Passing clouds.,7,140.0,89.0,1008.0,2,667.57,3.24,27.76,98.71,36.24,18.46,28.29,5.95
2021-03-19 05:00:00,2021-03-19,05:00,26.0,Passing clouds.,6,0.0,89.0,1008.0,2,580.79,1.93,23.65,98.71,31.95,14.16,21.56,5.0
2021-03-19 06:00:00,2021-03-19,06:00,26.0,Scattered clouds.,4,0.0,89.0,1008.0,2,560.76,1.3,23.65,91.55,29.33,11.81,18.34,4.56
2021-03-19 07:00:00,2021-03-19,07:00,27.0,Passing clouds.,4,0.0,84.0,1009.0,2,554.09,0.92,24.33,78.68,28.13,10.58,16.45,4.5
2021-03-19 08:00:00,2021-03-19,08:00,28.0,Passing clouds.,11,120.0,74.0,1010.0,1,540.73,0.7,24.68,62.23,26.94,9.64,15.1,4.5
2021-03-19 09:00:00,2021-03-19,09:00,30.0,Passing clouds.,13,150.0,62.0,1010.0,1,520.71,0.33,22.96,43.99,23.13,8.37,13.32,4.05
2021-03-19 10:00:00,2021-03-19,10:00,32.0,Passing clouds.,13,140.0,55.0,1010.0,1,607.49,0.41,29.47,22.35,27.42,9.98,15.48,5.13
2021-03-19 11:00:00,2021-03-19,11:00,33.0,Passing clouds.,9,160.0,52.0,1009.0,2,741.01,0.87,34.62,11.18,30.99,13.72,20.87,6.4
2021-03-19 12:00:00,2021-03-19,12:00,34.0,Scattered clouds.,9,0.0,47.0,1008.0,2,781.06,0.86,35.3,10.37,30.52,17.28,26.22,7.03
2021-03-19 13:00:00,2021-03-19,13:00,34.0,Scattered clouds.,9,0.0,47.0,1006.0,2,761.03,0.52,34.62,13.41,29.09,19.09,29.64,6.59
2021-03-19 14:00:00,2021-03-19,14:00,33.0,Scattered clouds.,13,180.0,56.0,1005.0,2,700.95,0.28,34.27,16.81,28.13,19.01,30.1,5.95
2021-03-19 15:00:00,2021-03-19,15:00,34.0,Scattered clouds.,19,180.0,53.0,1005.0,2,667.57,0.19,33.93,18.77,27.66,19.2,30.37,5.51
2021-03-19 16:00:00,2021-03-19,16:00,33.0,Passing clouds.,19,180.0,56.0,1004.0,2,614.17,0.14,32.56,20.56,25.99,18.46,29.01,4.75
2021-03-19 17:00:00,2021-03-19,17:00,31.0,Passing clouds.,19,180.0,62.0,1005.0,2,540.73,0.1,29.82,22.53,23.6,16.61,25.61,3.74
2021-03-19 18:00:00,2021-03-19,18:00,29.0,Passing clouds.,19,180.0,74.0,1006.0,2,453.95,0.03,23.31,28.61,18.36,15.07,22.22,3.01
2021-03-19 19:00:00,2021-03-19,19:00,28.0,Passing clouds.,19,190.0,79.0,1007.0,2,423.91,0.01,21.08,32.19,16.93,15.08,21.4,2.91
2021-03-19 20:00:00,2021-03-19,20:00,28.0,Passing clouds.,11,150.0,79.0,1007.0,2,433.92,0.01,22.28,31.83,19.31,16.16,22.76,3.2
2021-03-19 21:00:00,2021-03-19,21:00,28.0,Passing clouds.,13,170.0,79.0,1008.0,2,447.27,0.02,24.68,30.4,22.65,17.62,24.8,3.55
2021-03-19 22:00:00,2021-03-19,22:00,28.0,Passing clouds.,15,160.0,79.0,1008.0,2,467.3,0.03,27.08,27.9,26.23,19.23,26.93,3.9
2021-03-19 23:00:00,2021-03-19,23:00,28.0,Passing clouds.,13,150.0,79.0,1008.0,3,494.0,0.05,28.79,25.75,28.13,20.68,28.89,4.18
2021-03-20 00:00:00,2021-03-20,00:00,28.0,Passing clouds.,13,160.0,84.0,1008.0,3,580.79,0.45,31.53,22.71,30.99,23.76,32.89,5.13
2021-03-20 01:00:00,2021-03-20,01:00,28.0,Passing clouds.,15,140.0,84.0,1008.0,4,687.6,2.85,31.87,23.96,32.42,25.37,34.97,5.83
2021-03-20 02:00:00,2021-03-20,02:00,28.0,Passing clouds.,11,140.0,79.0,1007.0,3,700.95,4.47,30.5,31.83,32.42,24.34,33.52,5.83
2021-03-20 03:00:00,2021-03-20,03:00,28.0,Passing clouds.,13,140.0,79.0,1007.0,3,647.54,3.8,28.1,51.5,30.99,23.57,32.34,5.13
2021-03-20 04:00:00,2021-03-20,04:00,27.0,Passing clouds.,9,140.0,89.0,1007.0,2,527.38,2.07,19.54,76.53,23.6,18.57,24.75,3.77
2021-03-20 05:00:00,2021-03-20,05:00,27.0,Passing clouds.,11,150.0,89.0,1007.0,2,494.0,1.3,17.14,90.84,22.65,16.19,20.95,3.42
2021-03-20 06:00:00,2021-03-20,06:00,27.0,Broken clouds.,9,160.0,89.0,1008.0,2,487.33,0.91,16.45,95.84,22.17,14.81,18.98,3.26
2021-03-20 07:00:00,2021-03-20,07:00,27.0,Light rain. Partly sunny.,9,130.0,89.0,1008.0,2,487.33,0.71,17.65,90.12,22.65,13.72,17.66,3.48
2021-03-20 08:00:00,2021-03-20,08:00,28.0,Partly sunny.,7,160.0,84.0,1009.0,2,494.0,0.67,19.02,80.82,23.6,13.17,17.22,3.71
2021-03-20 09:00:00,2021-03-20,09:00,29.0,Partly sunny.,11,110.0,74.0,1009.0,2,494.0,0.57,19.54,71.53,22.41,12.57,16.7,3.67
2021-03-20 10:00:00,2021-03-20,10:00,30.0,Broken clouds.,11,130.0,70.0,1009.0,2,607.49,0.69,28.45,51.5,29.09,15.18,20.7,5.26
2021-03-20 11:00:00,2021-03-20,11:00,,,,,,,2,741.01,0.25,34.96,33.98,33.38,19.8,27.39,7.09
2021-03-20 12:00:00,2021-03-20,12:00,31.0,Broken clouds.,9,130.0,66.0,1007.0,3,767.71,0.03,33.93,25.39,30.52,23.03,31.75,7.73
2021-03-20 13:00:00,2021-03-20,13:00,32.0,Scattered clouds.,9,130.0,59.0,1006.0,3,734.33,0.15,32.9,18.95,27.66,23.54,32.68,7.16
2021-03-20 14:00:00,2021-03-20,14:00,,,,,,,3,694.28,0.35,31.87,14.13,25.99,22.29,31.69,6.46
2021-03-20 15:00:00,2021-03-20,15:00,32.0,Partly sunny.,11,200.0,59.0,1005.0,3,667.57,0.56,30.5,11.44,25.51,21.83,31.39,6.14
2021-03-20 16:00:00,2021-03-20,16:00,33.0,Scattered clouds.,13,190.0,59.0,1004.0,3,634.19,0.59,29.13,11.0,24.8,20.51,28.65,5.0
2021-03-20 17:00:00,2021-03-20,17:00,31.0,Passing clouds.,17,180.0,66.0,1005.0,2,560.76,0.38,28.1,13.41,23.84,17.7,23.67,3.64
2021-03-20 18:00:00,2021-03-20,18:00,30.0,Passing clouds.,15,150.0,66.0,1005.0,2,507.36,0.23,27.76,16.09,23.84,16.05,20.66,2.98
2021-03-20 19:00:00,2021-03-20,19:00,29.0,Passing clouds.,15,150.0,70.0,1006.0,2,453.95,0.18,26.39,17.17,22.41,15.02,18.87,2.76
2021-03-20 20:00:00,2021-03-20,20:00,28.0,Passing clouds.,15,160.0,74.0,1006.0,2,467.3,0.31,29.82,14.31,25.75,16.35,20.52,3.2
2021-03-20 21:00:00,2021-03-20,21:00,28.0,Passing clouds.,11,140.0,79.0,1007.0,2,500.68,0.8,35.99,8.94,32.42,18.86,23.76,3.93
2021-03-20 22:00:00,2021-03-20,22:00,28.0,Passing clouds.,11,150.0,79.0,1007.0,3,554.09,2.4,41.47,3.53,40.05,22.17,28.03,4.75
2021-03-20 23:00:00,2021-03-20,23:00,28.0,Passing clouds.,13,150.0,79.0,1007.0,4,614.17,6.04,43.87,0.83,46.73,25.69,32.71,5.38
2021-03-21 00:00:00,2021-03-21,00:00,28.0,Passing clouds.,15,130.0,79.0,1007.0,4,754.36,13.08,43.87,1.07,54.36,31.8,40.42,6.71
2021-03-21 01:00:00,2021-03-21,01:00,27.0,Passing clouds.,13,130.0,84.0,1007.0,4,974.66,23.02,42.16,4.96,63.9,38.15,49.04,8.23
2021-03-21 02:00:00,2021-03-21,02:00,28.0,Passing clouds.,11,130.0,79.0,1007.0,4,1081.47,23.92,43.87,7.33,66.76,38.18,51.37,9.88
2021-03-21 03:00:00,2021-03-21,03:00,27.0,Passing clouds.,13,130.0,84.0,1007.0,4,974.66,14.19,47.98,10.55,60.56,31.7,45.61,10.13
2021-03-21 04:00:00,2021-03-21,04:00,27.0,Passing clouds.,9,140.0,84.0,1007.0,2,667.57,5.64,33.59,28.97,39.58,18.96,28.27,6.84
2021-03-21 05:00:00,2021-03-21,05:00,27.0,Passing clouds.,11,130.0,84.0,1007.0,2,567.44,4.14,26.73,52.93,35.29,15.5,22.22,5.7
2021-03-21 06:00:00,2021-03-21,06:00,27.0,Scattered clouds.,6,0.0,84.0,1008.0,2,560.76,2.52,22.96,98.71,36.24,18.24,24.33,5.51
2021-03-21 07:00:00,2021-03-21,07:00,28.0,Scattered clouds.,7,130.0,79.0,1009.0,3,587.46,1.48,18.68,148.77,37.19,24.59,30.4,5.51
2021-03-21 08:00:00,2021-03-21,08:00,28.0,Scattered clouds.,13,130.0,79.0,1010.0,4,607.49,1.16,18.17,171.66,37.67,28.35,34.03,5.64
2021-03-21 09:00:00,2021-03-21,09:00,30.0,Scattered clouds.,7,160.0,66.0,1010.0,4,594.14,1.06,18.68,167.37,33.85,25.57,31.17,5.45
2021-03-21 10:00:00,2021-03-21,10:00,31.0,Scattered clouds.,7,140.0,62.0,1010.0,3,607.49,1.2,24.33,125.89,30.99,20.44,26.42,5.57
2021-03-21 11:00:00,2021-03-21,11:00,33.0,Scattered clouds.,7,0.0,52.0,1009.0,2,620.84,0.5,29.82,65.09,28.13,17.02,23.54,5.7
2021-03-21 12:00:00,2021-03-21,12:00,33.0,Scattered clouds.,9,120.0,52.0,1008.0,2,594.14,0.03,28.45,28.61,23.84,15.7,22.6,5.76
2021-03-21 13:00:00,2021-03-21,13:00,34.0,Scattered clouds.,2,0.0,49.0,1007.0,2,554.09,0.22,25.71,16.45,20.27,14.88,22.16,5.64
2021-03-21 14:00:00,2021-03-21,14:00,34.0,Scattered clouds.,4,0.0,49.0,1005.0,2,520.71,0.17,23.65,18.06,18.84,15.16,22.99,5.26
2021-03-21 15:00:00,2021-03-21,15:00,35.0,Passing clouds.,2,0.0,44.0,1004.0,2,500.68,0.02,22.28,28.97,18.12,16.31,25.14,4.81
2021-03-21 16:00:00,2021-03-21,16:00,32.0,Scattered clouds.,24,190.0,67.0,1004.0,2,467.3,0.01,21.42,32.19,17.17,14.18,22.24,3.86
2021-03-21 17:00:00,2021-03-21,17:00,30.0,Scattered clouds.,26,140.0,70.0,1005.0,2,417.23,0.05,20.74,25.75,16.69,10.81,17.84,3.14
2021-03-21 18:00:00,2021-03-21,18:00,29.0,Scattered clouds.,22,140.0,74.0,1006.0,2,407.22,0.24,23.99,17.35,21.22,10.59,17.08,3.36
2021-03-21 19:00:00,2021-03-21,19:00,29.0,Passing clouds.,19,120.0,70.0,1007.0,2,433.92,0.64,29.47,11.62,27.9,13.43,20.8,4.02
2021-03-21 20:00:00,2021-03-21,20:00,,,,,,,2,507.36,3.41,35.99,3.31,39.58,18.7,27.55,5.07
2021-03-21 21:00:00,2021-03-21,21:00,28.0,Passing clouds.,13,130.0,74.0,1008.0,4,607.49,14.31,36.67,0.11,53.41,25.22,35.25,6.14
2021-03-21 22:00:00,2021-03-21,22:00,28.0,Passing clouds.,17,140.0,74.0,1009.0,4,694.28,24.14,36.67,0.0,61.99,31.06,43.06,7.28
2021-03-21 23:00:00,2021-03-21,23:00,28.0,Passing clouds.,15,130.0,79.0,1009.0,4,754.36,27.72,36.67,0.0,64.85,34.34,47.72,7.85
2021-03-22 00:00:00,2021-03-22,00:00,28.0,Passing clouds.,15,120.0,79.0,1009.0,4,867.84,28.61,33.93,0.96,62.94,37.3,51.85,8.87
2021-03-22 01:00:00,2021-03-22,01:00,28.0,Passing clouds.,15,130.0,79.0,1009.0,4,947.95,27.05,29.82,7.24,54.84,34.89,48.93,9.12
2021-03-22 02:00:00,2021-03-22,02:00,27.0,Passing clouds.,13,110.0,84.0,1008.0,4,1041.41,24.36,37.36,16.27,60.56,36.27,50.42,10.51
2021-03-22 03:00:00,2021-03-22,03:00,27.0,Passing clouds.,9,90.0,84.0,1009.0,4,1121.52,19.45,53.47,33.98,76.29,43.72,59.31,12.54
2021-03-22 04:00:00,2021-03-22,04:00,26.0,Passing clouds.,7,80.0,89.0,1009.0,4,988.01,9.05,54.84,62.94,72.48,41.67,54.99,10.77
2021-03-22 05:00:00,2021-03-22,05:00,26.0,Passing clouds.,6,70.0,89.0,1009.0,4,847.82,3.35,45.24,92.98,63.9,37.73,48.99,8.99
2021-03-22 06:00:00,2021-03-22,06:00,26.0,Scattered clouds.,6,30.0,89.0,1010.0,4,707.63,1.15,31.19,124.45,50.55,33.72,43.48,7.28
2021-03-22 07:00:00,2021-03-22,07:00,,,,,,,3,574.11,1.08,22.62,127.32,37.19,24.45,31.51,5.64
2021-03-22 08:00:00,2021-03-22,08:00,28.0,Passing clouds.,6,0.0,74.0,1011.0,3,567.44,1.68,22.96,134.47,39.1,23.08,28.78,5.45
2021-03-22 09:00:00,2021-03-22,09:00,29.0,Scattered clouds.,9,330.0,70.0,1011.0,4,600.82,1.73,23.99,151.63,41.96,25.72,31.67,5.83
2021-03-22 10:00:00,2021-03-22,10:00,,,,,,,4,714.3,1.72,35.64,147.34,49.11,27.6,35.52,7.66
2021-03-22 11:00:00,2021-03-22,11:00,33.0,Passing clouds.,7,0.0,44.0,1011.0,3,827.79,0.56,47.3,95.84,52.45,24.87,35.62,9.5
2021-03-22 12:00:00,2021-03-22,12:00,34.0,Passing clouds.,7,0.0,36.0,1010.0,3,794.41,0.0,43.18,42.92,44.35,21.55,34.92,9.75
2021-03-22 13:00:00,2021-03-22,13:00,35.0,Passing clouds.,11,310.0,34.0,1009.0,4,881.2,0.99,44.55,12.34,45.3,25.93,43.43,11.78
2021-03-22 14:00:00,2021-03-22,14:00,35.0,Scattered clouds.,11,30.0,32.0,1008.0,4,1028.06,8.05,46.61,0.96,58.65,34.3,55.26,14.82
2021-03-22 15:00:00,2021-03-22,15:00,36.0,Scattered clouds.,7,0.0,30.0,1007.0,4,1241.68,23.25,50.04,0.01,80.11,46.07,69.97,18.75
2021-03-22 16:00:00,2021-03-22,16:00,34.0,Scattered clouds.,19,190.0,49.0,1007.0,5,1682.28,38.89,61.69,0.0,102.04,65.6,95.4,24.32
2021-03-22 17:00:00,2021-03-22,17:00,33.0,Passing clouds.,19,170.0,52.0,1007.0,5,2056.12,43.81,72.66,0.0,98.23,80.32,113.92,27.11
2021-03-22 18:00:00,2021-03-22,18:00,32.0,Passing clouds.,17,190.0,55.0,1008.0,5,2136.23,37.55,73.34,0.0,77.25,81.08,113.81,25.84
2021-03-22 19:00:00,2021-03-22,19:00,,,,,,,5,1762.39,26.15,63.06,0.0,55.31,67.08,92.71,22.04
2021-03-22 20:00:00,2021-03-22,20:00,,,,,,,5,1361.85,18.55,52.09,0.03,44.82,53.38,72.9,18.75
2021-03-22 21:00:00,2021-03-22,21:00,30.0,Passing clouds.,4,0.0,62.0,1011.0,4,1108.17,14.53,45.93,0.09,42.44,45.91,61.52,16.97
2021-03-22 22:00:00,2021-03-22,22:00,30.0,Passing clouds.,4,0.0,62.0,1011.0,4,1014.71,12.74,44.55,0.14,43.87,42.66,56.27,16.47
2021-03-22 23:00:00,2021-03-22,23:00,29.0,Passing clouds.,7,10.0,74.0,1011.0,4,988.01,14.19,44.55,0.11,48.64,40.51,52.48,16.21
2021-03-23 00:00:00,2021-03-23,00:00,28.0,Passing clouds.,7,300.0,79.0,1011.0,4,1161.58,21.01,44.55,0.94,58.17,44.29,56.94,17.73
2021-03-23 01:00:00,2021-03-23,01:00,28.0,Passing clouds.,11,20.0,74.0,1010.0,4,1308.44,26.38,47.98,6.88,73.43,45.02,57.65,15.58
2021-03-23 02:00:00,2021-03-23,02:00,27.0,Haze.,11,60.0,74.0,1010.0,4,1482.01,29.5,54.84,19.49,86.78,48.72,62.59,15.2
2021-03-23 03:00:00,2021-03-23,03:00,27.0,Passing clouds.,7,30.0,74.0,1009.0,5,1548.77,21.91,65.8,62.94,98.23,56.57,71.07,14.57
2021-03-23 04:00:00,2021-03-23,04:00,26.0,Passing clouds.,11,60.0,79.0,1009.0,4,1014.71,4.41,44.55,128.75,63.9,44.99,54.33,8.99
2021-03-23 05:00:00,2021-03-23,05:00,26.0,Passing clouds.,9,50.0,79.0,1009.0,4,907.9,1.84,38.39,140.19,59.13,41.72,49.87,7.6
2021-03-23 06:00:00,2021-03-23,06:00,26.0,Passing clouds.,13,60.0,74.0,1010.0,4,894.55,1.12,36.67,141.62,58.17,39.79,48.38,7.28
2021-03-23 07:00:00,2021-03-23,07:00,,,,,,,4,834.47,0.87,34.62,127.32,52.45,33.84,42.23,6.71
2021-03-23 08:00:00,2021-03-23,08:00,28.0,Passing clouds.,4,0.0,62.0,1011.0,4,807.76,0.75,35.64,113.01,50.07,29.96,38.18,6.71
2021-03-23 09:00:00,2021-03-23,09:00,31.0,Passing clouds.,6,0.0,49.0,1011.0,4,801.09,0.48,35.99,100.14,45.78,26.9,35.02,6.71
2021-03-23 10:00:00,2021-03-23,10:00,32.0,Passing clouds.,9,50.0,43.0,1011.0,4,1121.52,0.81,59.63,73.67,63.9,34.35,43.74,10.01
2021-03-23 11:00:00,2021-03-23,11:00,33.0,Sunny.,6,0.0,41.0,1011.0,4,1602.17,0.57,93.22,37.19,91.55,49.4,60.91,14.44
2021-03-23 12:00:00,2021-03-23,12:00,34.0,Passing clouds.,6,0.0,36.0,1010.0,5,1842.5,0.73,101.45,12.16,103.95,62.84,75.71,17.23
2021-03-23 13:00:00,2021-03-23,13:00,34.0,Scattered clouds.,13,350.0,36.0,1009.0,5,2029.42,7.71,93.22,1.31,106.81,75.98,91.46,20.27
2021-03-23 14:00:00,2021-03-23,14:00,35.0,Scattered clouds.,6,0.0,34.0,1008.0,5,2162.93,18.77,85.68,0.03,108.72,87.08,105.93,22.8
2021-03-23 15:00:00,2021-03-23,15:00,34.0,Scattered clouds.,13,180.0,44.0,1007.0,5,2296.45,27.49,87.74,0.0,111.58,99.25,122.82,25.33
2021-03-23 16:00:00,2021-03-23,16:00,34.0,Partly sunny.,11,190.0,44.0,1007.0,5,2510.07,33.98,90.48,0.0,103.0,112.16,141.95,26.85
