datetime_utc,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
2021-10-24 01:00:00,4,1428.6,29.5,22.62,0.31,38.62,46.28,54.91,10.13
2021-10-24 02:00:00,4,1335.14,29.06,31.19,1.03,49.11,40.6,50.39,9.63
2021-10-24 03:00:00,4,1295.09,23.25,45.24,3.17,59.13,39.85,50.69,10.77
2021-10-24 04:00:00,4,854.49,8.72,34.96,41.49,42.44,25.87,32.63,7.09
2021-10-24 05:00:00,4,727.65,4.14,28.1,100.14,39.1,28.1,33.3,5.95
2021-10-24 06:00:00,4,754.36,2.43,22.62,171.66,42.44,46.18,51.26,5.89
2021-10-24 07:00:00,5,1388.55,2.82,34.96,194.55,45.78,90.03,100.17,11.78
2021-10-24 08:00:00,5,2510.07,3.13,62.38,160.22,55.31,146.17,163.88,17.48
2021-10-24 09:00:00,5,3471.37,1.44,91.85,100.14,70.57,181.38,203.98,22.04
2021-10-24 10:00:00,5,4272.46,0.22,120.64,34.69,82.97,187.87,212.79,27.61
2021-10-24 11:00:00,5,4859.92,10.95,126.12,1.12,79.16,189.39,217.57,26.35
2021-10-24 12:00:00,5,4646.3,19.67,116.53,0.01,76.29,187.91,216.56,22.04
2021-10-24 13:00:00,5,4379.27,29.5,108.3,0.0,76.29,196.21,228.36,21.03
2021-10-24 14:00:00,5,5073.55,48.28,94.59,0.0,62.94,241.78,284.17,24.07
2021-10-24 15:00:00,5,5020.14,54.09,80.2,0.0,49.11,264.05,305.04,26.09
2021-10-24 16:00:00,5,4432.68,47.39,66.49,0.0,36.24,248.9,277.32,24.07
2021-10-24 17:00:00,5,3524.78,36.66,52.09,0.0,25.03,199.64,216.18,14.95
2021-10-24 18:00:00,5,2857.21,29.95,41.81,0.0,22.89,156.03,166.98,10.77
2021-10-24 19:00:00,5,1655.58,11.85,35.64,0.09,22.41,84.09,90.69,6.65
2021-10-24 20:00:00,5,1361.85,9.61,28.79,0.1,21.46,60.9,66.73,7.22
2021-10-24 21:00:00,5,1281.74,11.74,24.33,0.04,22.41,53.19,58.91,7.6
2021-10-24 22:00:00,4,1241.68,15.42,21.42,0.01,25.03,49.83,55.78,7.6
2021-10-24 23:00:00,4,1214.98,17.66,18.68,0.01,26.46,46.64,53.29,7.85
2021-10-25 00:00:00,4,1268.39,20.12,16.62,0.94,28.37,46.1,54.73,9.12
2021-10-25 01:00:00,4,1268.39,22.58,23.65,5.32,39.1,43.27,53.3,9.37
2021-10-25 02:00:00,4,1401.9,26.15,38.39,8.94,56.74,49.03,61.75,10.89
2021-10-25 03:00:00,5,1548.77,25.71,58.95,11.62,77.25,58.55,73.51,13.17
2021-10-25 04:00:00,4,1161.58,6.59,61.01,23.6,62.94,42.63,53.06,9.63
2021-10-25 05:00:00,4,1001.36,2.01,58.95,27.54,59.13,35.93,44.73,8.49
2021-10-25 06:00:00,4,947.95,1.76,57.58,28.25,59.61,33.7,41.91,8.11
2021-10-25 07:00:00,4,1028.06,8.94,60.32,22.89,67.71,36.5,45.29,8.99
2021-10-25 08:00:00,4,1268.39,21.01,67.86,9.74,82.02,45.04,55.1,10.13
2021-10-25 09:00:00,5,1508.71,32.63,67.86,4.83,94.41,53.56,64.2,10.26
2021-10-25 10:00:00,5,2002.72,43.81,68.55,1.7,97.28,67.67,80.63,11.27
2021-10-25 11:00:00,5,2723.69,65.27,69.92,0.04,104.9,91.32,108.35,13.81
2021-10-25 12:00:00,5,3471.37,94.77,73.34,0.0,123.98,126.95,149.1,17.73
2021-10-25 13:00:00,5,4966.74,135.9,79.51,0.0,135.42,209.63,245.06,25.59
2021-10-25 14:00:00,5,6355.29,166.3,78.14,0.0,115.4,299.57,348.5,27.36
2021-10-25 15:00:00,5,6515.5,159.14,69.92,0.0,82.97,332.35,383.61,26.35
2021-10-25 16:00:00,5,5607.61,125.17,60.32,0.0,55.79,296.97,337.98,25.08
2021-10-25 17:00:00,5,4699.71,101.03,53.47,0.0,39.1,243.39,272.3,21.79
2021-10-25 18:00:00,5,4005.43,78.68,46.61,0.0,28.61,190.78,211.07,19.0
2021-10-25 19:00:00,5,2510.07,33.98,39.41,0.0,18.36,104.02,117.68,10.89
2021-10-25 20:00:00,5,1735.69,14.31,29.13,0.02,14.19,64.47,75.92,6.9
2021-10-25 21:00:00,4,1161.58,7.49,21.76,0.3,13.95,41.45,50.69,5.26
2021-10-25 22:00:00,4,781.06,4.14,20.22,1.43,15.74,27.65,34.24,4.5
2021-10-25 23:00:00,3,674.25,3.24,20.39,2.37,16.93,24.16,29.87,4.62
2021-10-26 00:00:00,4,781.06,4.97,21.42,3.84,19.31,27.86,34.92,6.02
2021-10-26 01:00:00,4,1028.06,11.51,23.65,9.57,26.23,33.81,43.17,7.92
2021-10-26 02:00:00,4,1201.63,16.09,28.1,21.64,33.85,38.96,50.39,10.01
2021-10-26 03:00:00,4,1188.28,13.19,34.27,52.21,40.53,44.05,55.82,11.02
2021-10-26 04:00:00,4,761.03,1.41,33.59,63.66,32.9,30.86,37.5,6.21
2021-10-26 05:00:00,4,674.25,0.83,31.87,55.79,32.42,25.89,31.36,5.38
2021-10-26 06:00:00,3,654.22,0.72,29.82,53.64,31.47,23.71,28.74,5.13
2021-10-26 07:00:00,3,680.92,0.71,32.9,47.21,33.38,22.72,27.19,5.13
2021-10-26 08:00:00,3,754.36,0.75,39.07,36.12,38.15,23.86,28.28,5.51
2021-10-26 09:00:00,3,814.44,0.59,41.47,31.11,39.58,24.23,28.57,5.45
2021-10-26 10:00:00,4,1455.31,4.47,56.89,10.28,42.92,37.65,46.4,9.25
2021-10-26 11:00:00,5,2536.77,27.27,58.26,0.06,47.21,63.38,80.28,13.3
2021-10-26 12:00:00,5,3337.86,49.17,52.78,0.0,50.55,94.0,119.98,16.47
2021-10-26 13:00:00,5,4219.06,68.84,51.41,0.0,58.17,140.65,177.58,21.28
2021-10-26 14:00:00,5,5287.17,91.2,52.09,0.0,66.76,202.55,251.12,25.59
2021-10-26 15:00:00,5,6408.69,116.23,52.78,0.0,75.34,274.12,333.86,30.15
2021-10-26 16:00:00,5,7370.0,144.84,54.15,0.0,80.11,334.94,395.61,27.36
2021-10-26 17:00:00,5,7263.18,155.57,56.89,0.0,76.29,336.0,385.01,17.73
2021-10-26 18:00:00,5,6141.66,144.84,63.06,0.0,80.11,293.48,328.52,12.03
2021-10-26 19:00:00,5,4379.27,121.59,70.6,0.0,92.51,232.75,256.15,7.41
2021-10-26 20:00:00,5,3685.0,99.24,62.38,0.0,67.71,203.91,223.12,6.27
2021-10-26 21:00:00,5,2803.8,57.22,41.81,0.0,35.76,140.15,152.28,5.38
2021-10-26 22:00:00,5,1615.52,22.35,24.68,0.0,21.46,69.45,75.35,4.31
2021-10-26 23:00:00,4,1081.47,12.29,18.85,0.06,18.84,44.63,48.67,4.24
2021-10-27 00:00:00,4,934.6,9.72,17.82,0.82,19.31,38.61,42.85,4.69
2021-10-27 01:00:00,4,921.25,8.83,21.42,5.81,22.89,37.31,42.17,5.0
2021-10-27 02:00:00,4,907.9,8.38,25.02,15.02,26.7,37.36,42.69,5.57
2021-10-27 03:00:00,4,841.14,6.82,26.73,30.4,29.33,37.18,42.53,5.95
2021-10-27 04:00:00,4,660.9,2.1,21.94,46.49,21.7,29.41,33.27,4.56
2021-10-27 05:00:00,4,634.19,0.91,22.28,44.35,20.98,27.37,30.94,4.5
2021-10-27 06:00:00,4,640.87,0.43,22.62,44.35,20.98,28.55,32.23,4.62
2021-10-27 07:00:00,4,647.54,0.36,22.62,45.06,20.5,30.34,33.87,4.69
2021-10-27 08:00:00,4,694.28,0.5,26.73,40.05,24.32,32.49,36.1,5.07
2021-10-27 09:00:00,4,754.36,0.66,31.87,33.26,28.37,32.9,36.78,5.38
2021-10-27 10:00:00,4,1522.06,7.94,50.04,8.14,37.19,49.11,58.49,10.01
2021-10-27 11:00:00,5,2670.29,33.98,48.67,0.04,42.92,76.29,94.74,14.06
2021-10-27 12:00:00,5,3364.56,52.75,41.81,0.0,45.78,102.26,129.55,16.72
2021-10-27 13:00:00,5,4219.06,73.31,41.47,0.0,56.74,145.48,182.32,21.53
2021-10-27 14:00:00,5,5340.58,99.24,46.61,0.0,72.48,204.04,249.72,25.33
2021-10-27 15:00:00,5,6515.5,128.75,55.52,0.0,86.78,275.4,329.49,28.37
2021-10-27 16:00:00,5,7156.37,148.42,64.43,0.0,90.6,323.38,378.86,24.32
2021-10-27 17:00:00,5,7049.56,155.57,66.49,0.0,84.88,325.35,378.04,18.75
2021-10-27 18:00:00,5,6462.1,150.2,64.43,0.0,81.06,309.35,357.38,17.48
2021-10-27 19:00:00,5,5821.23,146.63,63.75,0.0,82.02,304.71,344.82,16.72
2021-10-27 20:00:00,5,4966.74,137.69,60.32,0.0,74.39,284.42,316.15,12.54
2021-10-27 21:00:00,5,3898.62,111.76,50.72,0.0,62.94,229.22,254.65,10.13
2021-10-27 22:00:00,5,2723.69,75.1,37.01,0.0,50.55,156.93,177.46,9.25
2021-10-27 23:00:00,5,2109.53,54.54,30.16,0.0,46.73,118.92,137.82,9.63
2021-10-28 00:00:00,5,2082.82,47.39,33.93,0.13,55.31,112.88,134.35,12.03
2021-10-28 01:00:00,5,1762.39,26.15,46.61,2.41,61.99,96.2,114.71,11.65
2021-10-28 02:00:00,5,1735.69,20.79,52.78,5.9,65.8,93.05,111.36,12.54
2021-10-28 03:00:00,5,1588.82,18.55,58.95,8.4,71.53,86.3,104.2,13.05
2021-10-28 04:00:00,5,1028.06,4.97,45.93,35.41,45.3,59.49,69.11,7.35
2021-10-28 05:00:00,5,881.2,5.36,33.93,62.23,37.67,51.54,58.27,5.64
2021-10-28 06:00:00,5,841.14,4.47,27.76,95.84,32.9,56.42,62.24,4.75
2021-10-28 07:00:00,5,847.82,3.47,25.36,123.02,31.95,63.11,68.54,4.62
2021-10-28 08:00:00,5,854.49,3.27,27.76,125.89,33.85,64.95,70.89,4.88
2021-10-28 09:00:00,5,814.44,2.99,29.82,107.29,32.42,56.81,63.35,4.94
2021-10-28 10:00:00,5,974.66,2.52,43.87,64.37,41.01,50.21,58.93,6.9
2021-10-28 11:00:00,4,1188.28,0.24,53.47,26.46,45.78,47.75,59.09,8.36
2021-10-28 12:00:00,4,1295.09,0.65,51.41,12.88,45.3,48.82,62.21,8.49
2021-10-28 13:00:00,5,1308.44,1.22,47.98,8.67,42.44,50.92,65.91,8.36
2021-10-28 14:00:00,5,1268.39,1.72,45.24,6.53,40.53,50.93,66.77,8.23
2021-10-28 15:00:00,5,1241.68,2.91,43.53,3.89,41.01,50.25,66.59,8.49
2021-10-28 16:00:00,4,1214.98,5.59,41.13,1.5,41.01,45.78,61.99,8.11
2021-10-28 17:00:00,4,1068.12,8.16,37.36,0.57,38.15,35.15,49.77,6.71
2021-10-28 18:00:00,4,881.2,9.5,33.24,0.34,35.76,26.42,39.0,5.95
2021-10-28 19:00:00,4,867.84,14.08,29.13,0.08,34.33,27.76,39.9,6.27
2021-10-28 20:00:00,4,1028.06,23.25,26.39,0.0,35.76,37.44,51.48,7.54
2021-10-28 21:00:00,4,1214.98,32.63,25.71,0.0,39.58,49.22,65.99,9.75
2021-10-28 22:00:00,5,1361.85,38.45,25.71,0.0,42.44,58.4,78.36,11.65
2021-10-28 23:00:00,5,1482.01,43.81,25.36,0.0,46.25,64.0,85.27,11.27
2021-10-29 00:00:00,5,1762.39,53.2,27.76,1.7,59.61,73.07,95.66,12.16
2021-10-29 01:00:00,5,1655.58,50.07,39.07,2.95,78.2,62.63,80.28,11.53
2021-10-29 02:00:00,5,1842.5,53.2,47.98,5.41,91.55,67.87,86.7,13.81
2021-10-29 03:00:00,5,1922.61,53.2,61.69,9.03,110.63,75.02,95.9,16.21
2021-10-29 04:00:00,4,1268.39,20.12,56.89,21.82,78.2,47.12,59.42,10.39
2021-10-29 05:00:00,4,1028.06,7.82,52.78,33.62,67.71,38.09,47.06,8.11
2021-10-29 06:00:00,4,947.95,3.16,47.3,42.92,59.13,34.78,42.56,7.16
2021-10-29 07:00:00,4,1108.17,4.92,59.63,27.18,74.39,38.06,46.05,8.61
2021-10-29 08:00:00,4,1428.6,16.32,74.03,8.94,102.04,48.07,57.55,10.77
2021-10-29 09:00:00,5,1588.82,29.95,69.23,3.49,103.95,50.08,60.12,10.39
2021-10-29 10:00:00,4,1655.58,38.0,60.32,0.96,89.65,46.27,56.99,9.75
2021-10-29 11:00:00,4,1762.39,44.26,54.84,0.02,82.97,45.23,56.65,9.5
2021-10-29 12:00:00,4,1842.5,47.39,53.47,0.0,82.02,49.86,62.21,9.5
2021-10-29 13:00:00,5,2536.77,53.2,54.15,0.0,70.57,78.54,99.73,13.17
2021-10-29 14:00:00,5,3284.45,60.8,51.41,0.0,61.99,115.07,146.28,16.72
2021-10-29 15:00:00,5,3578.19,64.37,47.98,0.0,59.61,137.03,173.36,19.0
2021-10-29 16:00:00,5,3738.4,69.74,44.55,0.0,56.74,151.86,189.59,19.76
2021-10-29 17:00:00,5,3791.81,75.1,41.13,0.0,51.5,153.59,186.67,19.76
2021-10-29 18:00:00,5,3524.78,72.42,37.7,0.0,45.3,143.38,173.19,22.29
2021-10-29 19:00:00,5,3017.43,61.69,32.22,0.0,37.19,128.01,153.17,22.04
2021-10-29 20:00:00,5,2510.07,52.3,26.05,0.0,28.61,110.34,128.75,16.97
2021-10-29 21:00:00,5,2056.12,43.36,21.25,0.0,23.6,92.19,104.32,13.05
2021-10-29 22:00:00,5,1642.23,35.32,17.82,0.0,22.41,75.04,83.33,10.13
2021-10-29 23:00:00,5,1482.01,31.74,15.42,0.0,23.37,68.22,76.52,9.5
2021-10-30 00:00:00,5,1628.88,33.53,15.25,0.13,28.61,73.35,84.68,11.65
2021-10-30 01:00:00,5,1655.58,38.89,27.08,1.86,51.5,71.36,83.85,11.4
2021-10-30 02:00:00,5,1895.9,37.1,47.3,12.52,66.76,78.93,94.09,12.41
2021-10-30 03:00:00,5,1895.9,20.34,68.55,64.37,77.25,91.17,107.26,13.3
2021-10-30 04:00:00,5,1054.76,5.03,36.33,138.76,51.98,58.7,67.22,7.22
2021-10-30 05:00:00,4,834.47,1.9,27.42,155.93,46.25,48.7,55.02,5.83
2021-10-30 06:00:00,4,707.63,0.85,27.42,115.87,41.49,30.39,35.55,5.26
2021-10-30 07:00:00,3,801.09,1.2,43.18,52.21,52.45,21.74,26.82,6.84
2021-10-30 08:00:00,4,1081.47,7.15,58.26,20.39,73.43,27.76,34.0,8.99
2021-10-30 09:00:00,4,1308.44,16.32,61.69,6.97,83.92,33.83,41.0,9.25
2021-10-30 10:00:00,4,1762.39,30.85,61.69,1.26,82.97,44.91,55.4,10.64
2021-10-30 11:00:00,5,2536.77,50.07,59.63,0.02,76.29,63.65,79.74,12.54
2021-10-30 12:00:00,5,3231.05,65.27,57.58,0.0,71.53,88.31,111.19,14.44
2021-10-30 13:00:00,5,3524.78,67.06,56.21,0.0,63.9,107.09,135.89,15.2
2021-10-30 14:00:00,5,3044.13,50.52,50.72,0.0,51.5,97.72,127.52,13.17
2021-10-30 15:00:00,5,2269.75,32.63,45.24,0.0,43.87,75.92,102.38,11.15
2021-10-30 16:00:00,5,1735.69,22.35,41.13,0.01,38.62,59.11,81.57,9.5
2021-10-30 17:00:00,5,1548.77,20.34,37.36,0.01,33.85,51.85,72.15,8.23
2021-10-30 18:00:00,4,1388.55,18.55,34.62,0.01,30.04,48.25,67.7,8.36
2021-10-30 19:00:00,5,1468.66,22.13,31.19,0.0,27.9,57.7,78.88,11.02
2021-10-30 20:00:00,5,1735.69,32.63,28.1,0.0,30.99,75.81,99.96,14.82
2021-10-30 21:00:00,5,1976.01,43.81,27.08,0.0,39.58,93.74,119.75,21.53
2021-10-30 22:00:00,5,2162.93,54.54,28.1,0.0,52.45,108.37,133.16,27.87
2021-10-30 23:00:00,5,2456.67,66.16,26.73,0.0,52.93,125.68,148.54,23.31
2021-10-31 00:00:00,5,2937.32,74.21,25.36,0.0,50.55,145.12,169.75,19.76
2021-10-31 01:00:00,5,1668.93,47.83,35.99,1.23,68.66,74.22,86.79,9.25
2021-10-31 02:00:00,5,1455.31,32.19,41.13,9.48,66.76,53.37,64.08,8.61
2021-10-31 03:00:00,4,1228.33,16.09,46.61,43.63,62.94,44.8,54.04,8.36
2021-10-31 04:00:00,4,847.82,4.92,32.9,98.71,47.21,37.28,43.26,5.89
2021-10-31 05:00:00,4,794.41,2.21,30.85,120.16,47.68,43.41,49.08,5.38
2021-10-31 06:00:00,4,767.71,0.73,30.85,111.58,43.87,41.82,48.2,4.94
2021-10-31 07:00:00,4,894.55,0.0,45.24,55.07,48.64,36.84,44.26,6.4
2021-10-31 08:00:00,4,1188.28,1.23,62.38,12.34,62.94,41.23,49.75,8.04
2021-10-31 09:00:00,4,1482.01,13.41,59.63,0.66,77.25,48.21,57.89,9.25
2021-10-31 10:00:00,5,3337.86,64.37,47.98,0.15,77.25,97.38,116.38,17.48
2021-10-31 11:00:00,5,6195.07,137.69,42.84,0.0,77.25,183.82,216.57,24.57
2021-10-31 12:00:00,5,8117.68,185.97,42.84,0.0,77.25,268.93,312.42,30.15
2021-10-31 13:00:00,5,9399.41,211.0,47.98,0.0,82.02,356.39,403.16,37.49
2021-10-31 14:00:00,5,10040.28,218.15,52.78,0.0,76.29,420.26,467.98,36.48
2021-10-31 15:00:00,5,9185.79,191.33,54.15,0.0,64.85,420.0,466.32,30.91
2021-10-31 16:00:00,5,6675.72,130.53,58.95,0.0,54.36,323.55,359.16,21.79
2021-10-31 17:00:00,5,5126.95,95.67,55.52,0.0,41.01,253.44,278.76,15.96
2021-10-31 18:00:00,5,4165.65,76.89,47.98,0.0,34.81,207.54,226.53,14.06
2021-10-31 19:00:00,5,3124.24,56.77,38.39,0.0,28.37,160.61,174.66,11.91
2021-10-31 20:00:00,5,2403.26,42.92,29.47,0.0,24.56,124.27,135.14,10.77
2021-10-31 21:00:00,5,1976.01,35.76,23.31,0.0,24.08,99.95,109.3,9.88
2021-10-31 22:00:00,5,1615.52,30.85,19.54,0.0,25.27,76.87,85.51,8.87
2021-10-31 23:00:00,5,1441.96,28.61,16.11,0.0,25.99,62.78,72.47,9.12
2021-11-01 00:00:00,5,1615.52,32.19,14.57,1.03,30.52,63.93,77.34,11.78
2021-11-01 01:00:00,5,1548.77,29.5,29.82,9.75,47.68,55.04,68.45,11.15
2021-11-01 02:00:00,5,1615.52,21.68,50.04,26.11,59.13,57.25,71.85,11.53
2021-11-01 03:00:00,5,1495.36,13.41,64.43,40.77,69.62,55.71,70.23,11.78
2021-11-01 04:00:00,4,847.82,4.41,41.47,53.64,46.25,26.93,34.44,6.71
2021-11-01 05:00:00,3,734.33,2.77,38.73,50.07,45.3,20.31,26.06,6.08
2021-11-01 06:00:00,2,754.36,1.58,42.5,40.77,49.59,19.57,25.25,6.46
2021-11-01 07:00:00,4,1028.06,6.48,63.75,16.63,76.29,29.24,36.84,9.5
2021-11-01 08:00:00,5,1562.12,27.05,80.2,5.19,117.3,51.05,61.67,12.67
2021-11-01 09:00:00,5,2056.12,49.62,89.11,2.26,144.96,72.57,85.41,13.17
2021-11-01 10:00:00,5,2510.07,68.84,90.48,0.39,146.87,88.23,104.56,13.81
2021-11-01 11:00:00,5,2910.61,87.62,87.74,0.01,146.87,102.61,123.61,15.45
2021-11-01 12:00:00,5,3284.45,107.29,85.0,0.0,152.59,125.34,151.69,17.73
2021-11-01 13:00:00,5,3738.4,121.59,82.25,0.0,144.96,153.81,187.38,19.51
2021-11-01 14:00:00,5,3578.19,101.03,73.34,0.0,102.04,153.86,191.62,15.83
2021-11-01 15:00:00,5,2750.4,53.64,56.21,0.0,51.02,110.88,141.19,11.27
2021-11-01 16:00:00,5,2029.42,24.36,38.73,0.0,25.99,69.39,86.18,8.49
2021-11-01 17:00:00,5,1735.69,18.78,30.5,0.01,20.98,52.22,63.06,7.47
2021-11-01 18:00:00,4,1562.12,20.34,26.39,0.0,22.65,46.97,56.06,7.98
2021-11-01 19:00:00,4,1361.85,19.45,23.31,0.0,22.65,42.78,51.64,8.74
2021-11-01 20:00:00,4,1174.93,17.21,21.59,0.01,21.93,38.18,46.68,8.49
2021-11-01 21:00:00,4,1081.47,16.76,21.08,0.02,22.65,36.67,45.18,8.23
2021-11-01 22:00:00,4,1068.12,19.22,21.25,0.01,25.75,37.12,45.74,8.11
2021-11-01 23:00:00,4,1094.82,24.14,20.73,0.0,30.99,38.75,48.3,8.61
2021-11-02 00:00:00,4,1375.2,33.97,21.08,1.88,41.96,48.53,61.46,11.53
2021-11-02 01:00:00,5,1735.69,45.15,31.19,2.95,61.99,58.65,74.49,13.68
2021-11-02 02:00:00,5,1976.01,42.47,44.55,11.44,70.57,63.82,82.47,14.69
2021-11-02 03:00:00,5,1735.69,21.9,58.95,46.49,69.62,60.86,78.63,14.31
2021-11-02 04:00:00,4,841.14,4.19,35.99,75.82,40.53,28.31,36.78,7.09
2021-11-02 05:00:00,4,767.71,2.24,38.39,71.53,45.78,25.73,32.6,6.97
2021-11-02 06:00:00,4,847.82,1.37,45.24,76.53,57.7,31.7,39.27,7.79
2021-11-02 07:00:00,4,894.55,0.84,51.41,68.66,65.8,33.38,42.0,8.36
2021-11-02 08:00:00,4,974.66,0.95,61.01,48.64,74.39,33.29,43.06,9.37
2021-11-02 09:00:00,4,988.01,1.33,64.43,33.26,72.48,30.04,40.77,9.88
2021-11-02 10:00:00,4,1255.04,3.58,76.09,12.52,74.39,33.46,46.06,12.54
2021-11-02 11:00:00,4,1695.63,12.85,78.14,0.53,76.29,45.11,60.92,15.07
2021-11-02 12:00:00,5,1895.9,21.46,65.8,0.02,69.62,55.45,75.15,14.44
2021-11-02 13:00:00,5,3845.21,59.01,55.52,0.0,65.8,138.64,174.79,17.48
2021-11-02 14:00:00,5,6568.91,113.55,51.41,0.0,69.62,275.05,329.84,21.53
2021-11-02 15:00:00,5,8865.36,162.72,50.04,0.0,78.2,413.75,484.24,31.41
2021-11-02 16:00:00,5,10040.28,194.91,51.41,0.0,79.15,495.4,580.63,41.54
2021-11-02 17:00:00,5,9933.47,203.85,52.78,0.0,61.99,492.42,579.37,32.17
2021-11-02 18:00:00,5,8651.73,185.97,55.52,0.0,48.64,424.4,500.08,23.56
2021-11-02 19:00:00,5,5447.39,109.97,68.55,0.0,44.35,268.26,309.91,15.07
2021-11-02 20:00:00,5,4165.65,75.1,65.12,0.0,34.81,209.05,240.18,11.65
2021-11-02 21:00:00,5,3311.16,55.43,54.84,0.0,29.8,170.4,198.22,9.12
2021-11-02 22:00:00,5,2269.74,35.76,45.93,0.0,29.56,117.08,137.61,7.22
2021-11-02 23:00:00,5,1708.98,29.5,32.56,0.0,29.56,82.26,99.36,7.85
2021-11-03 00:00:00,5,1628.88,31.29,25.02,0.98,34.81,68.38,86.02,10.26
2021-11-03 01:00:00,5,1708.98,35.32,28.45,4.65,48.16,60.75,78.15,11.65
2021-11-03 02:00:00,5,1895.9,33.53,43.87,16.45,60.56,63.59,82.63,13.68
2021-11-03 03:00:00,5,1789.09,21.9,62.38,51.5,71.53,68.92,88.19,14.82
2021-11-03 04:00:00,4,921.25,7.04,43.18,77.96,51.5,35.53,45.2,8.23
2021-11-03 05:00:00,4,867.84,4.75,45.93,83.68,59.6,36.52,44.73,7.98
2021-11-03 06:00:00,4,974.66,3.19,52.78,97.27,72.48,47.23,56.17,8.49
2021-11-03 07:00:00,4,974.66,2.91,53.47,100.14,75.34,48.14,57.14,8.23
2021-11-03 08:00:00,4,1014.71,4.19,56.89,97.27,78.2,48.62,57.76,8.74
2021-11-03 09:00:00,4,1028.06,4.36,58.26,90.12,73.43,45.58,55.0,8.99
2021-11-03 10:00:00,4,1428.6,3.41,77.46,50.78,73.43,49.86,62.5,13.17
2021-11-03 11:00:00,5,1976.01,3.19,89.11,7.42,70.57,58.91,77.1,16.97
2021-11-03 12:00:00,5,2082.82,13.08,69.23,0.22,61.04,63.15,86.15,16.21
2021-11-03 13:00:00,5,2082.82,20.56,54.84,0.03,54.36,65.71,93.21,14.19
2021-11-03 14:00:00,5,2082.82,26.38,49.35,0.01,54.84,68.45,99.7,12.67
2021-11-03 15:00:00,5,2082.82,32.63,47.98,0.0,59.13,73.16,106.2,12.03
2021-11-03 16:00:00,5,2243.04,37.55,48.67,0.0,57.7,82.95,117.75,11.15
2021-11-03 17:00:00,5,2376.56,40.23,48.67,0.0,49.11,89.64,124.35,9.5
2021-11-03 18:00:00,5,2216.34,36.66,45.93,0.0,41.01,87.78,118.32,8.99
2021-11-03 19:00:00,5,2082.82,32.63,40.44,0.0,34.33,87.31,112.67,9.75
2021-11-03 20:00:00,5,2002.72,32.63,33.93,0.0,30.52,89.15,110.85,10.89
2021-11-03 21:00:00,5,1976.01,34.87,28.1,0.0,29.8,89.79,109.32,12.16
2021-11-03 22:00:00,5,1895.9,37.55,23.65,0.0,31.47,86.6,104.68,12.67
2021-11-03 23:00:00,5,1815.8,40.68,20.73,0.0,34.81,80.84,98.18,12.67
2021-11-04 00:00:00,5,2029.42,47.39,20.56,0.34,42.92,83.59,103.71,14.95
2021-11-04 01:00:00,5,2136.23,54.99,34.96,2.68,70.57,78.14,98.04,15.2
2021-11-04 02:00:00,5,2643.59,66.16,58.26,8.23,101.09,92.61,115.8,18.75
2021-11-04 03:00:00,5,2883.91,63.48,86.37,19.85,125.89,105.39,132.82,22.8
2021-11-04 04:00:00,4,1094.82,14.53,52.09,55.07,68.66,35.94,47.33,8.87
2021-11-04 05:00:00,2,700.95,5.64,34.96,62.23,43.87,18.06,24.69,5.83
2021-11-04 06:00:00,2,587.46,2.49,28.79,60.08,32.9,11.93,16.5,4.81
2021-11-04 07:00:00,1,567.44,0.92,29.82,52.21,30.52,9.77,13.91,4.81
2021-11-04 08:00:00,2,600.81,0.75,33.93,46.49,33.38,10.14,14.96,5.32
2021-11-04 09:00:00,2,627.52,0.36,35.99,42.92,33.38,10.46,15.85,5.51
2021-11-04 10:00:00,2,947.95,1.2,50.04,24.32,41.96,16.85,25.15,8.61
2021-11-04 11:00:00,4,1428.6,5.59,58.95,3.4,50.07,27.55,40.52,12.03
2021-11-04 12:00:00,4,1708.98,16.54,50.72,0.11,53.41,39.58,57.44,13.3
2021-11-04 13:00:00,4,1762.39,21.23,45.93,0.02,52.93,47.97,70.41,13.05
2021-11-04 14:00:00,4,1602.17,19.22,43.87,0.04,50.54,48.0,72.44,11.78
2021-11-04 15:00:00,4,1468.66,17.88,42.84,0.05,49.59,46.81,71.45,10.89
2021-11-04 16:00:00,5,1815.8,26.38,40.44,0.01,47.21,62.18,90.08,11.15
2021-11-04 17:00:00,5,2243.04,39.34,37.7,0.0,43.39,76.34,105.97,10.39
2021-11-04 18:00:00,5,2269.74,46.94,35.99,0.0,43.39,79.37,108.61,10.89
2021-11-04 19:00:00,5,2323.15,56.33,35.3,0.0,46.73,89.6,120.25,12.54
2021-11-04 20:00:00,5,2403.26,65.27,35.64,0.0,48.16,103.77,135.49,12.67
2021-11-04 21:00:00,5,2456.67,68.84,36.67,0.0,46.25,115.23,146.33,12.16
2021-11-04 22:00:00,5,2429.96,66.16,35.99,0.0,43.39,118.92,149.12,11.4
2021-11-04 23:00:00,5,2510.07,67.06,32.56,0.0,42.44,125.3,156.05,11.65
2021-11-05 00:00:00,5,2990.72,76.0,32.9,0.14,48.64,145.61,181.02,14.57
2021-11-05 01:00:00,5,2616.88,68.84,51.41,0.74,72.48,129.08,160.68,12.03
2021-11-05 02:00:00,5,2563.48,67.06,55.52,1.74,82.02,119.45,148.84,12.79
2021-11-05 03:00:00,5,2510.07,63.48,61.69,3.58,92.51,114.34,142.67,14.69
2021-11-05 04:00:00,5,1562.12,16.54,67.86,2.55,61.99,71.24,87.69,9.37
